ledger,cell,receipt,date,stage,charged,uncached,input,cached,output
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,711df6668fac43fa954411e08158d904,2026-09-12,luna,0.00036214,0.0008313999999999999,3899,2607,43
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,ad1d5be4f8a54bb382f2ec30a7e24d6c,2026-09-12,luna,0.0005811200000000001,0.0012824,4894,3896,253
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,0f6c199826364d9e897ca86e84e2a667,2026-09-12,luna,0.0005372199999999999,0.0014176,5474,4891,269
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,a23356ec5a0e4217ad2a58af43e2e8d3,2026-09-12,luna,0.00061142,0.0015961999999999999,6331,5471,275
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,dddc73535e474761bf7d6927fcc85291,2026-09-12,luna,0.00071176,0.0018507999999999999,7208,6328,341
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,5cb064e2299743aca09fbc0b95b574d3,2026-09-12,luna,0.0004725,0.0017694,8259,7205,98
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,210d1eb33724401c90cc9142ef871ffc,2026-09-12,luna,0.00026592,0.0017519999999999999,8466,8256,49
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,826f57955c344c0f8690630f75f7d1d3,2026-09-12,luna,0.00025726,0.0017805999999999998,8567,8463,56
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,be89b7d68c7f49abacce67cbea2843e0,2026-09-12,luna,0.0014480799999999998,0.0029896,8732,8564,1036
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,9cc104fa408c4a0a9140ea8508a77cd5,2026-09-12,luna,0.00086098,0.0024322,9887,8729,379
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,943bd084d8934b7295ac3ded7527fb55,2026-09-12,luna,0.00168454,0.0021538,8339,2607,405
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,d92eaff608da4e3c95b7a077b6d99313,2026-09-12,luna,0.00093072,0.0024312,8970,8336,531
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,fbdcde9820f446048cd53301b3236b64,2026-09-12,luna,0.0008697399999999999,0.0024837999999999995,9707,8967,452
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,10741dc8b82e4d399abb02cf4084227f,2026-09-12,luna,0.0026143399999999997,0.0030835999999999997,9994,2607,904
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,e9dd823de0cc411c8c22332bdc880bae,2026-09-12,luna,0.0032408199999999997,0.0050392,11048,9991,2358
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,50f8246740cf4c8c9bcc1270d53c1dd0,2026-09-12,luna,0.00365914,0.0041284,11258,2607,1564
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,51f435a12236416bab20d427cc50665b,2026-09-12,luna,0.0021157,0.0041416,13106,11255,1267
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,010de9d0e61d47c38efb048929af3f72,2026-09-12,luna,0.00295394,0.0034232,13678,2607,573
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,5300c27cbe384829947a8061684f2b7d,2026-09-12,luna,0.0021203,0.0045818,14557,13675,1392
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,fd9582bb64414033bec3db40c9ee5389,2026-09-12,luna,0.00460374,0.005072999999999999,17781,2607,1264
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,ef0ac0731c2242d1b60feed30d2807f3,2026-09-12,luna,0.00415134,0.0046206,17265,2607,973
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,7e8988f3009e4d348f8b6b6643af7861,2026-09-12,luna,0.0010874399999999998,0.0041946,19437,17262,256
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_303__luna-none-medium__gpt-5.6-luna__seed0,58320e9e2072424e99c1af0b80f8a9cf,2026-09-12,luna,0.0004910800000000001,0.0039892,19748,19434,33
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,86a1f8737b8b46a98d5c297d99cea3b8,2026-09-12,luna,0.00094334,0.0014126,3967,2607,516
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,76468cf8538542dd87db0b5e91848d99,2026-09-12,luna,0.00106988,0.0017834,6487,3964,405
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,0e5e0d1e98f2412fb019229ba2ebbed9,2026-09-12,luna,0.00092408,0.0020912,8026,6484,405
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,069f37fc04fc4804a06bb009f31d86b8,2026-09-12,luna,0.00170854,0.0021777999999999997,7685,2607,534
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,fd0ef20dca8e4cd5b4e88e9999b60d27,2026-09-12,luna,0.00110704,0.0024898,9239,7682,535
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,b6bc73f4e5e541d690de33708d43b6a5,2026-09-12,luna,0.00050772,0.0021701999999999997,10221,9236,105
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,44ebbb0f4363437f981cb099dc914c97,2026-09-12,luna,0.0010341600000000001,0.0028734,11199,10218,528
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,8f1ecb3cf87648fda331a03213e3f59a,2026-09-12,luna,0.00109052,0.0031057999999999997,12235,11196,549
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,dc22325ec92045c0a062bdd56835afcd,2026-09-12,luna,0.00309154,0.0035608,11144,2607,1110
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,143c370733c441018396ff7bae7f1253,2026-09-12,luna,0.0006534199999999999,0.0026588,12388,11141,151
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,d4f963522a10455abe18aca00b8a671c,2026-09-12,luna,0.00223974,0.002709,11865,2607,280
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,dbb3cbb3a1004e71ba7f42d1bfe33ccd,2026-09-12,luna,0.00147864,0.0036138,16101,11862,328
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,b49d30f075cf433d8ebeecda6a7a43ec,2026-09-12,luna,0.0011133599999999999,0.004011,16935,16098,520
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,a966394ef9414a80bb5d35b4c351d8f1,2026-09-12,luna,0.0017108999999999998,0.0039402,17847,12385,309
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,623fcb4ba72d4ab885b700d409e614f8,2026-09-12,luna,0.0043833399999999995,0.0048526,17261,2607,1167
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,5ebf774648f14ec58efc23ef8d248384,2026-09-12,luna,0.00126696,0.0043733999999999995,19329,17258,423
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,303acd9736a84afea5cbd366d3c3b253,2026-09-12,luna,0.00099388,0.0042058,19793,17844,206
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,a0052709cff042dab2d57e8c7e471826,2026-09-12,luna,0.00472254,0.0051918,19185,2607,1129
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,c45aade89acd4ff8ac2c8345a76fdaad,2026-09-12,luna,0.00451894,0.0049882,19829,2607,852
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,22600961b8f846da9ee556e242d4ff7c,2026-09-12,luna,0.00215844,0.005206199999999999,21399,16932,772
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,47624d9976b44f1bb972c67ab4e91f42,2026-09-12,luna,0.0047563399999999995,0.0052256,21838,2607,715
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1989_p8__luna-none-medium__gpt-5.6-luna__seed0,bfd040a2985d44c4b4c306a8c04fa884,2026-09-12,luna,0.00048434,0.0009536,4378,2607,65
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2016_p3__luna-none-medium__gpt-5.6-luna__seed0,ad76da6dc6984c29b726113a5955c26a,2026-09-12,luna,0.00055954,0.0010287999999999999,4256,2607,148
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2016_p3__luna-none-medium__gpt-5.6-luna__seed0,94333acc918e4499a37c9b5af4f9683f,2026-09-12,luna,0.00045505999999999997,0.0012206,5593,4253,85
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2016_p3__luna-none-medium__gpt-5.6-luna__seed0,5e145ad154e0453cac248f6c5ba2de63,2026-09-12,luna,0.0024074,0.0034136,13354,5590,619
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2016_p3__luna-none-medium__gpt-5.6-luna__seed0,30d10a07999a471b8143e054a20d1d2c,2026-09-12,luna,0.00339814,0.0038674,15869,2607,578
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_algebra_234__luna-none-medium__gpt-5.6-luna__seed0,a93a2ba610b5489caa330d91482285a4,2026-09-12,luna,0.00049274,0.000962,3766,2607,174
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_33__luna-none-medium__gpt-5.6-luna__seed0,e3d454d275d84a6c84b2e83e4658c960,2026-09-12,luna,0.00034013999999999995,0.0008093999999999999,3735,2607,52
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_33__luna-none-medium__gpt-5.6-luna__seed0,7e7baa2e43cc4fc582d0bdff57b105da,2026-09-12,luna,0.00026283999999999997,0.0009346000000000001,3881,3732,132
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_33__luna-none-medium__gpt-5.6-luna__seed0,44cc9856492640b8b09c949c0b76ec1f,2026-09-12,luna,0.00067696,0.001375,5285,3878,265
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_33__luna-none-medium__gpt-5.6-luna__seed0,be9e3d27ce98485f8380d41f382b3be9,2026-09-12,luna,0.00053264,0.0014834,5899,5282,253
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,mathd_numbertheory_33__luna-none-medium__gpt-5.6-luna__seed0,1109f8c933cf428993e01b707f75911a,2026-09-12,luna,0.0008001199999999999,0.0018614,6265,5896,507
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,a33ec4a42d3048f98ace174c213c449c,2026-09-12,luna,0.00166374,0.002133,4065,2607,1100
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,cbb3fb527cb04fd9ba23792a368c3e8f,2026-09-12,luna,0.00059804,0.0013292,5572,4062,179
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,9c4ee4e2d0b743e3aeaa2001b60bc962,2026-09-12,luna,0.00162958,0.002632,6638,5569,1087
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,9dd2983dc2b44622a2f844b3b4b707c0,2026-09-12,luna,0.00200774,0.002477,6475,2607,985
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,a22af87a6bcf4049a99f3992473e4489,2026-09-12,luna,0.00158874,0.002058,10002,2607,48
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,4f331b37c289401c8d21b1c1e2e2e7fa,2026-09-12,luna,0.00042157999999999996,0.0022214,10291,9999,136
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,9c4de00b1da34eac94bd03be04d6bfcc,2026-09-12,luna,0.00129216,0.0031439999999999997,11088,10288,772
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,imo_1981_p6__luna-none-medium__gpt-5.6-luna__seed0,4bcae3e4443d4bfdbd8ec1162e836f22,2026-09-12,luna,0.0025077399999999996,0.0029769999999999996,10067,2607,803
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,e2e945aa343c4954b1209e582db4923e,2026-09-12,luna,0.00046073999999999996,0.0009299999999999999,4206,2607,74
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,a6bb9f0c15904683969e5e316463633f,2026-09-12,luna,0.00026346,0.00102,4326,4203,129
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,4ab3086cadad48608e540cf3ac031d38,2026-09-12,luna,0.0004904600000000001,0.0012686,4981,4323,227
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,2a9ed184a714499f919e3cf32ea59ad7,2026-09-12,luna,0.00045636,0.0013524,5880,4978,147
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,1595cb3906c14fc794929c2cdb5a1cae,2026-09-12,luna,0.0004915399999999999,0.0015494,6751,5877,166
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,e08f03d29c7740919defe735ff14246d,2026-09-12,luna,0.00031616,0.0015308000000000001,7366,6748,48
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,9bc6aca4d35c44f99ccd7d1038cbe7d6,2026-09-12,luna,0.00126286,0.0025881999999999997,8225,7363,786
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,c195b5b8da60427f8675af566debd764,2026-09-12,luna,0.00242794,0.0028972,8438,2607,1008
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,a146684c6c7f47ff9d06ce27860e40df,2026-09-12,luna,0.00165534,0.0021246,8805,2607,303
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,727b68e988be4553bc0f35c33e35ed40,2026-09-12,luna,0.0014755399999999998,0.0019447999999999998,9154,2607,95
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,053b6e774995443bb78241f5ab053bcd,2026-09-12,luna,0.0009028199999999999,0.0025499999999999997,9438,9151,552
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,73c11185627a4ed1ba40b777cba6d411,2026-09-12,luna,0.0012223,0.0029205999999999998,10163,9435,740
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,058fa214cb1b4bf6a1378e00d7e23d37,2026-09-12,luna,0.0012617,0.00278,10990,8435,485
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,2fe6adddcfee4d84a8a75380a403705b,2026-09-12,luna,0.00199554,0.0024648,10620,2607,284
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,274f69b3449c4ccdbd94764e516cc513,2026-09-12,luna,0.00041573999999999995,0.0023268,10950,10617,114
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,4d53bc8abe8542c8acf9302306533c6c,2026-09-12,luna,0.00165114,0.0036216,11550,10947,1093
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,3e72d609c57e40f4a5abeec2360fbde0,2026-09-12,luna,0.0009167399999999999,0.0029952,12942,11547,339
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,1f212d71472643b48afba4bfb137e75e,2026-09-12,luna,0.00144878,0.0037778,13591,12939,883
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,3f69ef1c5cdf48afa33cc6d6be4ec912,2026-09-12,luna,0.00258714,0.0030564,12834,2607,408
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,30a1869d3d0e466491692c9907337707,2026-09-12,luna,0.00130042,0.0036099999999999995,13688,12831,727
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,1d8c297675ce4e04a6d018c7174bb81e,2026-09-12,luna,0.00142294,0.0034006,14969,10987,339
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,7b08443cad4748daaaf9120473166ec7,2026-09-12,luna,0.0032679399999999996,0.0037371999999999996,14702,2607,664
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,9c6a47d09c104056a1135cb1c78004ef,2026-09-12,luna,0.00334274,0.003812,15400,2607,610
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,85e6c4869f4e4f4eac91f29895353fe3,2026-09-12,luna,0.00366534,0.0041346,16263,2607,735
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,b7ad811b337f4a1f8983960f3da29bac,2026-09-12,luna,0.00355654,0.0040257999999999995,17231,2607,483
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,aime_1991_p9__luna-none-medium__gpt-5.6-luna__seed0,8a50e15c08fa45d6bdf1bd9f83c75d37,2026-09-12,luna,0.00385654,0.0043257999999999994,17999,2607,605
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,f63fbf07f311400daf4d2d24017d7edf,2026-09-12,luna,0.00047514,0.0009444,4404,2607,53
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,e581f2dd1eaf474e94989cb0742a50bd,2026-09-12,luna,0.00053162,0.0013238,5947,4401,112
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,553a8bb0c9554bb7830be88443b56c31,2026-09-12,luna,0.00042288,0.0014927999999999999,6840,5944,104
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,50d8eaaf9d4f48e286f97fc814e65253,2026-09-12,luna,0.00169374,0.002163,9699,2607,186
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,53a858b227f547099de03ebae6e645a0,2026-09-12,luna,0.00074672,0.002492,11026,9696,239
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,e456408956064f199f48739f3f64bda9,2026-09-12,luna,0.00116146,0.0031455999999999997,13412,11023,386
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,c829d7e47b70464981b0e10b85d2edb1,2026-09-12,luna,0.00090078,0.0033144,15576,13409,166
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,45983258d3c345b6a5dcef1f8bb7d9bc,2026-09-12,luna,0.0008878600000000001,0.003691,17381,15573,179
experiments/campaigns/ace_attribution_20260912/ledger.sqlite3,amc12a_2019_p21__luna-none-medium__gpt-5.6-luna__seed0,84188e4a254e4e0c9ee5e32e185ac192,2026-09-12,luna,0.00275154,0.0032208,15156,2607,158
